레벨,화면번호,곡,카테고리,존,존번호,출처
S6,41,마왕,ORIGINAL,FIESTA~FIESTA 2,29,실제
S6,42,야근,ORIGINAL,FIESTA~FIESTA 2,38,실제
S6,43,파반느,ORIGINAL,FIESTA~FIESTA 2,39,실제
S6,44,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
S6,45,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
S6,46,사랑가 -2막-,ORIGINAL,FIESTA~FIESTA 2,45,실제
S6,47,안녕 윌리엄,ORIGINAL,FIESTA~FIESTA 2,53,실제
S6,48,터키 행진곡 -미니멀튠즈-,ORIGINAL,FIESTA~FIESTA 2,54,실제
S6,49,펌핑 점핑,ORIGINAL,FIESTA~FIESTA 2,58,실제
S6,50,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S6,51,젓가락 변주곡,ORIGINAL,NX~NXA,3,실제
S6,52,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
S6,53,히글디 피글디,ORIGINAL,NX~NXA,25,실제
S6,54,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
S6,55,두 유 노우 댓-올드 스쿨,ORIGINAL,NX~NXA,33,실제
S6,56,위치 닥터,ORIGINAL,1st~ZERO,7,실제
S6,57,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
S6,58,몽키 핑거즈,ORIGINAL,1st~ZERO,24,실제
S6,59,펌프 미 아마데우스,ORIGINAL,1st~ZERO,26,실제
S6,60,디 갱,ORIGINAL,1st~ZERO,30,실제
S6,61,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
S6,62,컴 투 미,ORIGINAL,1st~ZERO,33,실제
S6,63,닥터 엠,ORIGINAL,1st~ZERO,34,실제
S6,64,마이웨이,ORIGINAL,1st~ZERO,40,실제
S6,65,포인트 브레이크,ORIGINAL,1st~ZERO,41,실제
S6,66,탑 시티,ORIGINAL,1st~ZERO,43,실제
S6,67,윌 오 더 위스프,ORIGINAL,1st~ZERO,45,실제
S6,68,셋 미 업,ORIGINAL,1st~ZERO,50,실제
S6,69,댄스 위드 미,ORIGINAL,1st~ZERO,51,실제
S6,70,치킨 윙,ORIGINAL,1st~ZERO,54,실제
S6,71,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S6,72,첫사랑,ORIGINAL,1st~ZERO,64,실제
S6,73,무혼,ORIGINAL,1st~ZERO,66,실제
S6,74,서울구경,ORIGINAL,1st~ZERO,72,실제
S6,75,악몽,ORIGINAL,1st~ZERO,73,실제
S6,76,눈을 감아,ORIGINAL,1st~ZERO,74,실제
S6,77,알테일,WORLDMUSIC,PHOENIX,98,실제
S6,78,솔저스 (TANO*C W TEAM RED ANTHEM),WORLDMUSIC,PHOENIX,129,실제
S6,79,컨플릭트,WORLDMUSIC,XX,77,실제
S6,80,폴른 엔젤,WORLDMUSIC,PRIME 2,44,실제
S6,81,셀피쉬니스,WORLDMUSIC,PRIME,51,실제
S6,82,코스미컬 리듬,WORLDMUSIC,PRIME,52,실제
S6,83,돌리 키스,WORLDMUSIC,PRIME,53,실제
S6,84,밀키 웨이 갤럭시,WORLDMUSIC,PRIME,55,실제
S6,85,아마이 유우와쿠 데인저러스,JMUSIC,PRIME,62,실제
S6,86,서든 로맨스 [PIU Edit],JMUSIC,PRIME,65,실제
S6,87,슈샤,WORLDMUSIC,FIESTA~FIESTA 2,97,실제
S6,88,엑스 레이브,WORLDMUSIC,FIESTA~FIESTA 2,102,실제
S6,89,스멜스 라이크 어 초콜릿,WORLDMUSIC,FIESTA~FIESTA 2,103,실제
S6,90,라이징 스타,XROSS,XX,102,실제
S6,91,헤드리스 치킨,XROSS,XX,104,실제
S6,92,하우스플랜,XROSS,XX,108,실제
S6,93,V3,XROSS,PRIME 2,47,실제
S6,94,매지컬 베케이션,XROSS,PRIME 2,56,실제
S6,95,사월,XROSS,PRIME 2,58,실제
S6,96,슈퍼 스타일린,XROSS,PRIME 2,59,실제
S6,97,킵 온!,XROSS,PRIME 2,61,실제
S6,98,아스테리오스 -리엔트리-,XROSS,PRIME 2,62,실제
S7,2,타이밍,KPOP,XX,3,실제
S7,3,유 앤 아이,KPOP,XX,5,실제
S7,4,슬램,KPOP,1st~ZERO,3,실제
S7,5,B3,ORIGINAL,PHOENIX 2,12,실제
S7,6,ESP,ORIGINAL,PHOENIX,5,실제
S7,7,하이웨이 체이서,ORIGINAL,PHOENIX,6,실제
S7,8,이터널 유니버스,ORIGINAL,PHOENIX,7,실제
S7,9,얼티밋 아이즈,ORIGINAL,PHOENIX,10,실제
S7,10,냥-턴 (feat. KuTiNA),ORIGINAL,PHOENIX,11,실제
S7,11,베르사이유,ORIGINAL,PHOENIX,13,실제
S7,12,더 아포칼립스,ORIGINAL,PHOENIX,14,실제
S7,13,붐!!,ORIGINAL,PHOENIX,16,실제
S7,14,추격,ORIGINAL,PHOENIX,26,실제
S7,15,스타드림 -Eurobeat Remix-,ORIGINAL,PHOENIX,27,실제
S7,16,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",ORIGINAL,PHOENIX,35,실제
S7,17,록시아,ORIGINAL,PHOENIX,41,실제
S7,18,소닉 붐,ORIGINAL,PHOENIX,48,실제
S7,19,E.O.N,ORIGINAL,PHOENIX,51,실제
S7,20,에렌델,ORIGINAL,PHOENIX,60,실제
S7,21,아테나의 방패,ORIGINAL,PHOENIX,62,실제
S7,22,위더 가든,ORIGINAL,PHOENIX,64,실제
S7,23,이매저너라이즈드 시티,ORIGINAL,PHOENIX,65,실제
S7,24,오블리터레이션,ORIGINAL,XX,10,실제
S7,25,아이 원트 유,ORIGINAL,XX,14,실제
S7,26,슈가 플럼,ORIGINAL,XX,16,실제
S7,27,아이올라이트 스카이,ORIGINAL,XX,22,실제
S7,28,마카롱 데이,ORIGINAL,XX,27,실제
S7,29,아이스 오브 데스,ORIGINAL,XX,28,실제
S7,30,탄탄멘,ORIGINAL,XX,38,실제
S7,31,파파시토 (feat. KuTiNA),ORIGINAL,XX,41,실제
S7,32,시그너스,ORIGINAL,XX,48,실제
S7,33,트로피카닉,ORIGINAL,XX,49,실제
S7,34,슈퍼 카프리시오,ORIGINAL,PRIME 2,5,실제
S7,35,헬파이어,ORIGINAL,PRIME 2,6,실제
S7,36,크로스 오버 feat. LyuU,ORIGINAL,PRIME 2,8,실제
S7,37,브링 백 더 비트,ORIGINAL,PRIME 2,14,실제
S7,38,사라반드,ORIGINAL,PRIME 2,16,실제
S7,39,가장신자,ORIGINAL,PRIME 2,17,실제
S7,40,우츠시요 노 카제 feat. Kana,ORIGINAL,PRIME 2,23,실제
S7,41,HTTP,ORIGINAL,PRIME 2,26,실제
S7,42,트래블 투 퓨처,ORIGINAL,PRIME 2,28,실제
S7,43,레이브 언틸 디 어스 엔드,ORIGINAL,PRIME 2,29,실제
S7,44,어웨이크닝,ORIGINAL,PRIME 2,30,실제
S7,45,하트 어택,ORIGINAL,PRIME 2,33,실제
S7,46,네메시스,ORIGINAL,PRIME,1,실제
S7,47,라티노 바이러스,ORIGINAL,PRIME,3,실제
S7,48,실루엣 이펙트,ORIGINAL,PRIME,6,실제
S7,49,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
S7,50,아발란치,ORIGINAL,PRIME,8,실제
S7,51,레퀴엠,ORIGINAL,PRIME,10,실제
S7,52,B2,ORIGINAL,PRIME,12,실제
S7,53,헤스티아,ORIGINAL,PRIME,15,실제
S7,54,암피트리온,ORIGINAL,PRIME,16,실제
S7,55,슈퍼 판타지,ORIGINAL,PRIME,19,실제
S7,56,레드 스완,ORIGINAL,PRIME,21,실제
S7,57,어나이얼레이터 메소드,ORIGINAL,PRIME,27,실제
S7,58,레드 스노우,ORIGINAL,PRIME,31,실제
S7,59,레미니센스,ORIGINAL,PRIME,35,실제
S7,60,브레이크 잇 다운,ORIGINAL,PRIME,37,실제
S7,61,엘리제,ORIGINAL,FIESTA~FIESTA 2,1,실제
S7,62,러브 이즈 어 데인저 존(Cranky 믹스),ORIGINAL,FIESTA~FIESTA 2,3,실제
S7,63,엑시던트,ORIGINAL,FIESTA~FIESTA 2,7,실제
S7,64,디,ORIGINAL,FIESTA~FIESTA 2,8,실제
S7,65,루시드(PIU Edit),ORIGINAL,FIESTA~FIESTA 2,10,실제
S7,66,로그인,ORIGINAL,FIESTA~FIESTA 2,11,실제
S7,67,클리너,ORIGINAL,FIESTA~FIESTA 2,21,실제
S7,68,테이크 아웃,ORIGINAL,FIESTA~FIESTA 2,24,실제
S7,69,오버블로우,ORIGINAL,FIESTA~FIESTA 2,26,실제
S7,70,유 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,46,실제
S7,71,데스티네이션,ORIGINAL,FIESTA~FIESTA 2,47,실제
S7,72,제네시스,ORIGINAL,FIESTA~FIESTA 2,50,실제
S7,73,겟 업 (앤 고),ORIGINAL,FIESTA~FIESTA 2,55,실제
S7,74,팬텀 -인터메조-,ORIGINAL,FIESTA~FIESTA 2,56,실제
S7,75,테프리스,ORIGINAL,FIESTA~FIESTA 2,81,실제
S7,76,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S7,77,캐논 X.1,ORIGINAL,NX~NXA,2,실제
S7,78,디제이 오타다,ORIGINAL,NX~NXA,5,실제
S7,79,토카타,ORIGINAL,NX~NXA,8,실제
S7,80,무혼 1.5,ORIGINAL,NX~NXA,17,실제
S7,81,패스터 Z,ORIGINAL,NX~NXA,22,실제
S7,82,펌트리스 꽈뜨로,ORIGINAL,NX~NXA,23,실제
S7,83,기타 맨,ORIGINAL,NX~NXA,24,실제
S7,84,비트 오브 더 워 2,ORIGINAL,1st~ZERO,5,실제
S7,85,러브 이즈 어 데인저 존 pt.2,ORIGINAL,1st~ZERO,8,실제
S7,86,팬텀,ORIGINAL,1st~ZERO,9,실제
S7,87,점프,ORIGINAL,1st~ZERO,11,실제
S7,88,제이 봉,ORIGINAL,1st~ZERO,14,실제
S7,89,캐논 디,ORIGINAL,1st~ZERO,17,실제
S7,90,블레이징,ORIGINAL,1st~ZERO,25,실제
S7,91,비,ORIGINAL,1st~ZERO,29,실제
S7,92,겟 유어 그루브 온,ORIGINAL,1st~ZERO,36,실제
S7,93,마리아,ORIGINAL,1st~ZERO,38,실제
S7,94,미션 파서블,ORIGINAL,1st~ZERO,39,실제
S7,95,윈터,ORIGINAL,1st~ZERO,44,실제
S7,96,미스 에스 스토리,ORIGINAL,1st~ZERO,49,실제
S7,97,부크,ORIGINAL,1st~ZERO,52,실제
S7,98,우편마차,ORIGINAL,1st~ZERO,53,실제
S7,99,라젠스키 캉캉,ORIGINAL,1st~ZERO,55,실제
S7,100,베토벤 바이러스,ORIGINAL,1st~ZERO,62,실제
S7,101,파이널 오디션 2,ORIGINAL,1st~ZERO,68,실제
S7,102,터키 행진곡,ORIGINAL,1st~ZERO,70,실제
S7,103,파이널 오디션,ORIGINAL,1st~ZERO,79,실제
S7,104,어바웃 더 유니버스,WORLDMUSIC,PHOENIX,82,실제
S7,105,퍼페츄얼,WORLDMUSIC,PHOENIX,83,실제
S7,106,댄싱,WORLDMUSIC,PHOENIX,84,실제
S7,107,갤럭시 컬랩스,WORLDMUSIC,PHOENIX,85,실제
S7,108,에너지 시너지 매트릭스,WORLDMUSIC,PHOENIX,94,실제
S7,109,밀크,WORLDMUSIC,PHOENIX,95,실제
S7,110,어콰이어,WORLDMUSIC,PHOENIX,96,실제
S7,111,굿바운스,WORLDMUSIC,PHOENIX,100,실제
S7,112,에모모모,WORLDMUSIC,PHOENIX,103,실제
S7,113,푸파,WORLDMUSIC,PHOENIX,104,실제
S7,114,디스트로0ㅣ어,WORLDMUSIC,PHOENIX,114,실제
S7,115,플래시 아웃,WORLDMUSIC,PHOENIX,116,실제
S7,116,호랑풍류가,WORLDMUSIC,PHOENIX,130,실제
S7,117,슬랩스틱 파르페,WORLDMUSIC,XX,65,실제
S7,118,팝 시퀀스,WORLDMUSIC,XX,67,실제
S7,119,천년이 지나서,WORLDMUSIC,XX,74,실제
S7,120,라이프 이즈 피아노,WORLDMUSIC,XX,83,실제
S7,121,크로스 레이 (feat. 月下Lia),WORLDMUSIC,XX,87,실제
S7,122,스텝,WORLDMUSIC,PRIME 2,41,실제
S7,123,더 레볼루션,WORLDMUSIC,PRIME,50,실제
S7,124,마타도르,WORLDMUSIC,PRIME,54,실제
S7,125,까랴위사따,WORLDMUSIC,PRIME,59,실제
S7,126,스마일 다이어리,JMUSIC,PRIME,67,실제
S7,127,프라임,JMUSIC,PRIME,69,실제
S7,128,퀸 오브 더 레드,JMUSIC,PRIME,70,실제
S7,129,아이디얼라이즈드 로맨스,JMUSIC,PRIME,71,실제
S7,130,저스트 홀드 온 (To All Fighters),JMUSIC,PRIME,72,실제
S7,131,팝 더 트랙,WORLDMUSIC,FIESTA~FIESTA 2,85,실제
S7,132,하드코어 오브 더 노스,WORLDMUSIC,FIESTA~FIESTA 2,94,실제
S7,133,유토피아,WORLDMUSIC,FIESTA~FIESTA 2,96,실제
S7,134,왓 해픈드,WORLDMUSIC,FIESTA~FIESTA 2,99,실제
S7,135,가고일,WORLDMUSIC,FIESTA~FIESTA 2,100,실제
S7,136,알레그로 콘 뿌오코,WORLDMUSIC,FIESTA~FIESTA 2,101,실제
S7,137,네크로맨시,WORLDMUSIC,FIESTA~FIESTA 2,104,실제
S7,138,슈퍼☆하라구로☆팝,XROSS,PHOENIX 2,25,실제
S7,139,오벨리스크,XROSS,XX,96,실제
S7,140,레이지 오브 파이어,XROSS,XX,97,실제
S7,141,듀얼 레이싱 <레드 vs 블루>,XROSS,XX,98,실제
S7,142,싸이클링!,XROSS,XX,99,실제
S7,143,크로스 타임,XROSS,PRIME 2,48,실제
S7,144,헬릭스,XROSS,PRIME 2,50,실제
S7,145,라 그랑 블루,XROSS,PRIME 2,63,실제
S8,2,빌려온 고양이,KPOP,PHOENIX 2,3,실제
S8,3,노스텔지어,KPOP,PHOENIX,3,실제
S8,4,또다른 진심,KPOP,1st~ZERO,4,실제
S8,5,응징 레스토랑,ORIGINAL,PHOENIX 2,9,실제
S8,6,벡터,ORIGINAL,PHOENIX,12,실제
S8,7,유포리아닉,ORIGINAL,PHOENIX,17,실제
S8,8,할로윈 파티 ~Multiverse~,ORIGINAL,PHOENIX,18,실제
S8,9,루시드 드림,ORIGINAL,PHOENIX,24,실제
S8,10,리틀 먼치킨,ORIGINAL,PHOENIX,34,실제
S8,11,데몬 오브 라플라스,ORIGINAL,PHOENIX,39,실제
S8,12,블루이쉬 로즈,ORIGINAL,PHOENIX,40,실제
S8,13,글리머 글림,ORIGINAL,PHOENIX,54,실제
S8,14,서든 어페어런스 이미지,ORIGINAL,PHOENIX,55,실제
S8,15,스위트로닉,ORIGINAL,XX,9,실제
S8,16,야누스,ORIGINAL,XX,13,실제
S8,17,라 그랑드 루즈,ORIGINAL,XX,25,실제
S8,18,아드레날린 블래스터,ORIGINAL,XX,30,실제
S8,19,캉-캉 ~Orpheus in The Party Mix~,ORIGINAL,XX,40,실제
S8,20,디 엔드 오브 더 월드 ft. Skizzo,ORIGINAL,XX,43,실제
S8,21,포가튼 뱀파이어,ORIGINAL,XX,44,실제
S8,22,더 레버리,ORIGINAL,XX,47,실제
S8,23,갓 모드 2.0 feat. Skizzo,ORIGINAL,XX,64,실제
S8,24,트리튬,ORIGINAL,PRIME 2,7,실제
S8,25,갓 모드 feat. skizzo,ORIGINAL,PRIME 2,9,실제
S8,26,브레이크 아웃,ORIGINAL,PRIME 2,15,실제
S8,27,패싱 라이더,ORIGINAL,PRIME 2,19,실제
S8,28,앵귀시드 언메이킹,ORIGINAL,PRIME 2,22,실제
S8,29,업 앤 업 (Produced by AWAL),ORIGINAL,PRIME 2,27,실제
S8,30,왈츠 오브 도지,ORIGINAL,PRIME 2,32,실제
S8,31,캇코이,ORIGINAL,PRIME,2,실제
S8,32,포스 오브 라,ORIGINAL,PRIME,9,실제
S8,33,바이올렛 퍼퓸,ORIGINAL,PRIME,20,실제
S8,34,스콜피온 킹,ORIGINAL,PRIME,29,실제
S8,35,윈드밀,ORIGINAL,FIESTA~FIESTA 2,12,실제
S8,36,여래아,ORIGINAL,FIESTA~FIESTA 2,14,실제
S8,37,조나단의 꿈,ORIGINAL,FIESTA~FIESTA 2,42,실제
S8,38,소서리스 엘리제,ORIGINAL,FIESTA~FIESTA 2,44,실제
S8,39,유 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,46,실제
S8,40,펌트리스 8비트 ver.,ORIGINAL,NX~NXA,16,실제
S8,41,카프리스 오브 오타다,ORIGINAL,NX~NXA,19,실제
S8,42,몽키 핑거즈 2,ORIGINAL,NX~NXA,21,실제
S8,43,잼 오 비트,ORIGINAL,NX~NXA,26,실제
S8,44,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
S8,45,파이널 오디션 에피소드 2-1,ORIGINAL,NX~NXA,37,실제
S8,46,월광,ORIGINAL,1st~ZERO,6,실제
S8,47,파파 곤잘레스,ORIGINAL,1st~ZERO,10,실제
S8,48,제이 봉,ORIGINAL,1st~ZERO,14,실제
S8,49,하이 바이,ORIGINAL,1st~ZERO,15,실제
S8,50,무혼 2,ORIGINAL,1st~ZERO,16,실제
S8,51,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S8,52,엑스트림,ORIGINAL,1st~ZERO,27,실제
S8,53,마이웨이,ORIGINAL,1st~ZERO,40,실제
S8,54,포인트 브레이크,ORIGINAL,1st~ZERO,41,실제
S8,55,스트리트 쇼다운,ORIGINAL,1st~ZERO,42,실제
S8,56,오이 오이 오이,ORIGINAL,1st~ZERO,47,실제
S8,57,파이널 오디션 에피소드 1,ORIGINAL,1st~ZERO,56,실제
S8,58,롤링 크리스마스,ORIGINAL,1st~ZERO,60,실제
S8,59,무혼,ORIGINAL,1st~ZERO,66,실제
S8,60,태동,ORIGINAL,1st~ZERO,69,실제
S8,61,엑스트라바간자,ORIGINAL,1st~ZERO,80,실제
S8,62,언더월드 ft. Skizzo (PIU Edit.),WORLDMUSIC,PHOENIX,90,실제
S8,63,굿텍,WORLDMUSIC,PHOENIX,92,실제
S8,64,이렐리아,WORLDMUSIC,PHOENIX,99,실제
S8,65,스테이저,WORLDMUSIC,PHOENIX,105,실제
S8,66,오딘,WORLDMUSIC,PHOENIX,117,실제
S8,67,페이브 가든,WORLDMUSIC,XX,66,실제
S8,68,크로스 소울,WORLDMUSIC,XX,72,실제
S8,69,라라,WORLDMUSIC,XX,75,실제
S8,70,데인저 & 데인저,WORLDMUSIC,XX,78,실제
S8,71,니힐리즘 - 어나더 버전 -,WORLDMUSIC,XX,79,실제
S8,72,브레인 파워,WORLDMUSIC,XX,82,실제
S8,73,허쉬,WORLDMUSIC,PRIME 2,43,실제
S8,74,락 더 하우스,WORLDMUSIC,PRIME,49,실제
S8,75,코스미컬 리듬,WORLDMUSIC,PRIME,52,실제
S8,76,라그나로크,WORLDMUSIC,PRIME,57,실제
S8,77,임프린팅,JMUSIC,PRIME,64,실제
S8,78,파사칼리아,WORLDMUSIC,FIESTA~FIESTA 2,86,실제
S8,79,스위트 원더랜드,XROSS,PHOENIX,132,실제
S8,80,일 더하기 일은 귀요미,XROSS,XX,103,실제
S8,81,블랙 드래곤,XROSS,PRIME 2,52,실제
S8,82,BS파워 익스플로전,XROSS,PRIME 2,53,실제
S8,83,스타트 온 레드,XROSS,PRIME 2,54,실제
S8,84,타임 어택 <블루>,XROSS,PRIME 2,55,실제
S8,85,비주얼 드림 2 (인 픽션),XROSS,PRIME 2,57,실제
S8,86,슈퍼 스타일린,XROSS,PRIME 2,59,실제
S8,87,크리스마스의 기억,XROSS,PRIME 2,60,실제
S8,88,고딕 레조넌스,XROSS,PRIME 2,65,실제
S8,89,베들램,XROSS,PRIME 2,66,실제
S8,90,클루,XROSS,PRIME 2,68,실제
S9,2,스톰,KPOP,PHOENIX,1,실제
S9,3,조깅,KPOP,XX,1,실제
S9,4,날아올라,KPOP,XX,4,실제
S9,5,체이스 미,KPOP,PRIME 2,1,실제
S9,6,굿 나이트,KPOP,PRIME 2,2,실제
S9,7,슬램,KPOP,1st~ZERO,3,실제
S9,8,4NT,ORIGINAL,PHOENIX,9,실제
S9,9,솔페지에토,ORIGINAL,PHOENIX,32,실제
S9,10,피가로의 결혼 ~Celebrazione Remix~,ORIGINAL,PHOENIX,38,실제
S9,11,데카 댄스,ORIGINAL,PHOENIX,56,실제
S9,12,머독 vs 오타다,ORIGINAL,PHOENIX,63,실제
S9,13,도플갱어,ORIGINAL,PHOENIX,67,실제
S9,14,금혼식,ORIGINAL,XX,24,실제
S9,15,테일즈 오브 펌프니아,ORIGINAL,XX,32,실제
S9,16,파괴,ORIGINAL,XX,35,실제
S9,17,라스트 리버스,ORIGINAL,PRIME 2,4,실제
S9,18,가장신자,ORIGINAL,PRIME 2,17,실제
S9,19,아르카나 포스,ORIGINAL,PRIME 2,20,실제
S9,20,라티노 바이러스,ORIGINAL,PRIME,3,실제
S9,21,엘리시움,ORIGINAL,PRIME,4,실제
S9,22,리무버블 디스코,ORIGINAL,PRIME,18,실제
S9,23,레드 스완,ORIGINAL,PRIME,21,실제
S9,24,블레이즈 이모션 (Band version),ORIGINAL,PRIME,23,실제
S9,25,로봇 배틀,ORIGINAL,PRIME,34,실제
S9,26,유 갓 미 락킹,ORIGINAL,FIESTA~FIESTA 2,9,실제
S9,27,팔로우 미,ORIGINAL,FIESTA~FIESTA 2,13,실제
S9,28,버터플라이,ORIGINAL,FIESTA~FIESTA 2,25,실제
S9,29,위 갓 투 노우,ORIGINAL,FIESTA~FIESTA 2,27,실제
S9,30,헝가리 무곡 V,ORIGINAL,FIESTA~FIESTA 2,28,실제
S9,31,마왕,ORIGINAL,FIESTA~FIESTA 2,29,실제
S9,32,야근,ORIGINAL,FIESTA~FIESTA 2,38,실제
S9,33,ㅁㄴㅇㄹ,ORIGINAL,FIESTA~FIESTA 2,41,실제
S9,34,엑스트리,ORIGINAL,FIESTA~FIESTA 2,43,실제
S9,35,블레이즈 이모션,ORIGINAL,NX~NXA,1,실제
S9,36,파이널 오디션 에피소드 2-X,ORIGINAL,NX~NXA,9,실제
S9,37,머니,ORIGINAL,NX~NXA,20,실제
S9,38,히글디 피글디,ORIGINAL,NX~NXA,25,실제
S9,39,위치 닥터 #1,ORIGINAL,NX~NXA,29,실제
S9,40,키메라,ORIGINAL,NX~NXA,31,실제
S9,41,사랑가 2006,ORIGINAL,NX~NXA,32,실제
S9,42,건락,ORIGINAL,NX~NXA,34,실제
S9,43,파이널 오디션 에피소드 2-2,ORIGINAL,NX~NXA,38,실제
S9,44,무혼 2,ORIGINAL,1st~ZERO,16,실제
S9,45,파이널 오디션 3,ORIGINAL,1st~ZERO,22,실제
S9,46,태동 2,ORIGINAL,1st~ZERO,23,실제
S9,47,블레이징,ORIGINAL,1st~ZERO,25,실제
S9,48,비트 오브 더 워,ORIGINAL,1st~ZERO,32,실제
S9,49,닥터 엠,ORIGINAL,1st~ZERO,34,실제
S9,50,엠페러,ORIGINAL,1st~ZERO,35,실제
S9,51,러브 이즈 어 데인저 존,ORIGINAL,1st~ZERO,37,실제
S9,52,오이 오이 오이,ORIGINAL,1st~ZERO,47,실제
S9,53,위 윌 밋 어게인,ORIGINAL,1st~ZERO,48,실제
S9,54,우편마차,ORIGINAL,1st~ZERO,53,실제
S9,55,치킨 윙,ORIGINAL,1st~ZERO,54,실제
S9,56,올 아이 원트 포 크리스마스,ORIGINAL,1st~ZERO,61,실제
S9,57,사랑가,ORIGINAL,1st~ZERO,65,실제
S9,58,프리 스타일,ORIGINAL,1st~ZERO,75,실제
S9,59,그녀는 피자를 좋아해,ORIGINAL,1st~ZERO,77,실제
S9,60,프렉쳐 텀퍼렐르,WORLDMUSIC,PHOENIX,86,실제
S9,61,알테일,WORLDMUSIC,PHOENIX,98,실제
S9,62,배틀 넘버원,WORLDMUSIC,PHOENIX,128,실제
S9,63,클럽 나이트,WORLDMUSIC,XX,69,실제
S9,64,인디스트럭터블,WORLDMUSIC,XX,70,실제
S9,65,아클루오이아스,WORLDMUSIC,PRIME,58,실제
S9,66,스타더스트 오버드라이브,WORLDMUSIC,PRIME,61,실제
S9,67,서든 로맨스 [PIU Edit],JMUSIC,PRIME,65,실제
S9,68,미토츠다이라,JMUSIC,PRIME,66,실제
S9,69,배드 애플!! feat. Nomico,JMUSIC,PRIME,68,실제
S9,70,모노리스,WORLDMUSIC,FIESTA~FIESTA 2,91,실제
S9,71,트라이브 어택커,WORLDMUSIC,FIESTA~FIESTA 2,95,실제
S9,72,엑스 레이브,WORLDMUSIC,FIESTA~FIESTA 2,102,실제
S9,73,스멜스 라이크 어 초콜릿,WORLDMUSIC,FIESTA~FIESTA 2,103,실제
S9,74,우라늄,XROSS,XX,100,실제
S9,75,하우스플랜,XROSS,XX,108,실제
S9,76,유어 마인드,XROSS,XX,109,실제
S9,77,V3,XROSS,PRIME 2,47,실제
S9,78,히페리온,XROSS,PRIME 2,51,실제
S9,79,어 사이트 데 라 루,XROSS,PRIME 2,67,실제
S10,2,뱅 뱅,KPOP,PHOENIX 2,4,실제
S10,3,엔조이 더 쇼,ORIGINAL,PHOENIX 2,8,실제
S10,4,베르사이유,ORIGINAL,PHOENIX,13,실제
S10,5,쇼다운,ORIGINAL,PHOENIX,15,실제
S10,6,결투,ORIGINAL,PHOENIX,29,실제
S10,7,라크리모사,ORIGINAL,PHOENIX,31,실제
S10,8,임페리움,ORIGINAL,PHOENIX,43,실제
S10,9,큐리아서티 오버드라이브,ORIGINAL,PHOENIX,47,실제
S10,10,소닉 붐,ORIGINAL,PHOENIX,48,실제
S10,11,솔브 마이 허트,ORIGINAL,PHOENIX,53,실제
S10,12,웨딩 크래셔,ORIGINAL,XX,8,실제
S10,13,오블리터레이션,ORIGINAL,XX,10,실제
S10,14,디스트릭트 1,ORIGINAL,XX,15,실제
S10,15,텔링 포츈 플라워,ORIGINAL,XX,17,실제
S10,16,하트 래빗 코스터,ORIGINAL,XX,19,실제
S10,17,립톤 스트라이크,ORIGINAL,XX,20,실제
S10,18,아이올라이트 스카이,ORIGINAL,XX,22,실제
S10,19,퍼센트 엑스,ORIGINAL,XX,23,실제
S10,20,포세이돈,ORIGINAL,XX,29,실제
S10,21,위키드 레전드,ORIGINAL,XX,37,실제
S10,22,스타드림 (feat. Romelon),ORIGINAL,XX,39,실제
S10,23,파이어 오브 데스티니,ORIGINAL,XX,42,실제
S10,24,아마겟돈,ORIGINAL,XX,45,실제
S10,25,리펜턴스,ORIGINAL,XX,46,실제
S10,26,오버블로우2,ORIGINAL,PRIME 2,18,실제
S10,27,헤이 유,ORIGINAL,PRIME 2,24,실제
S10,28,트위스트 오브 페이트 (feat. Ruriling),ORIGINAL,PRIME 2,25,실제
S10,29,어웨이크닝,ORIGINAL,PRIME 2,30,실제
S10,30,네메시스,ORIGINAL,PRIME,1,실제
S10,31,요그 소토스,ORIGINAL,PRIME,5,실제
S10,32,실루엣 이펙트,ORIGINAL,PRIME,6,실제
S10,33,차이니즈 레스토랑,ORIGINAL,PRIME,7,실제
S10,34,유 갓 미 크레이지,ORIGINAL,PRIME,11,실제
S10,35,B2,ORIGINAL,PRIME,12,실제
S10,36,메테오라이즈,ORIGINAL,PRIME,13,실제
S10,37,헤스티아,ORIGINAL,PRIME,15,실제
S10,38,슈퍼 판타지,ORIGINAL,PRIME,19,실제
S10,39,히아신스,ORIGINAL,PRIME,22,실제
S10,40,설탕음모론,ORIGINAL,PRIME,25,실제
S10,41,알레그로 피유 모쏘,ORIGINAL,PRIME,26,실제
S10,42,무브 댓 바디!,ORIGINAL,PRIME,28,실제
S10,43,포인트 제로 원,ORIGINAL,PRIME,30,실제
